👼🏽	People & Body	baby angel: medium skin tone	angel | baby | church | face | fairy | fairytale | fantasy | medium skin tone | tale
👼🏾	People & Body	baby angel: medium-dark skin tone	angel | baby | church | face | fairy | fairytale | fantasy | medium-dark skin tone | tale
👼🏿	People & Body	baby angel: dark skin tone	angel | baby | church | dark skin tone | face | fairy | fairytale | fantasy | tale
🎅	People & Body	Santa Claus	celebration | christmas | claus | fairy | fantasy | father | holiday | merry | santa | tale | xmas | father christmas | santa | santa claus | claus | father
🎅🏻	People & Body	Santa Claus: light skin tone	celebration | christmas | claus | fairy | fantasy | father | holiday | light skin tone | merry | santa | tale | xmas | father christmas | santa | santa claus | claus | father
🎅🏼	People & Body	Santa Claus: medium-light skin tone	celebration | christmas | claus | fairy | fantasy | father | holiday | medium-light skin tone | merry | santa | tale | xmas | father christmas | santa | santa claus | claus | father
🎅🏽	People & Body	Santa Claus: medium skin tone	celebration | christmas | claus | fairy | fantasy | father | holiday | medium skin tone | merry | santa | tale | xmas | father christmas | santa | santa claus | claus | father
🎅🏾	People & Body	Santa Claus: medium-dark skin tone	celebration | christmas | claus | fairy | fantasy | father | holiday | medium-dark skin tone | merry | santa | tale | xmas | father christmas | santa | santa claus | claus | father
🎅🏿	People & Body	Santa Claus: dark skin tone	celebration | christmas | claus | dark skin tone | fairy | fantasy | father | holiday | merry | santa | tale | xmas | father christmas | santa | santa claus | claus | father
🤶	People & Body	Mrs. Claus	celebration | christmas | claus | fairy | fantasy | holiday | merry | mother | mrs | santa | tale | xmas | mrs claus | mrs santa claus | mrs. claus | claus | mother | mrs.
🤶🏻	People & Body	Mrs. Claus: light skin tone	celebration | christmas | claus | fairy | fantasy | holiday | light skin tone | merry | mother | mrs | santa | tale | xmas | mrs claus | mrs santa claus | mrs. claus | claus | mother | mrs.
🤶🏼	People & Body	Mrs. Claus: medium-light skin tone	celebration | christmas | claus | fairy | fantasy | holiday | medium-light skin tone | merry | mother | mrs | santa | tale | xmas | mrs claus | mrs santa claus | mrs. claus | claus | mother | mrs.
🤶🏽	People & Body	Mrs. Claus: medium skin tone	celebration | christmas | claus | fairy | fantasy | holiday | medium skin tone | merry | mother | mrs | santa | tale | xmas | mrs claus | mrs santa claus | mrs. claus | claus | mother | mrs.
🤶🏾	People & Body	Mrs. Claus: medium-dark skin tone	celebration | christmas | claus | fairy | fantasy | holiday | medium-dark skin tone | merry | mother | mrs | santa | tale | xmas | mrs claus | mrs santa claus | mrs. claus | claus | mother | mrs.
🤶🏿	People & Body	Mrs. Claus: dark skin tone	celebration | christmas | claus | dark skin tone | fairy | fantasy | holiday | merry | mother | mrs | santa | tale | xmas | mrs claus | mrs santa claus | mrs. claus | claus | mother | mrs.
🧑‍🎄	People & Body	Mx claus	celebration | christmas | claus | fairy | fantasy | holiday | merry | mx | santa | tale | xmas | claus | mx. claus
🧑🏻‍🎄	People & Body	Mx claus: light skin tone	celebration | christmas | claus | fairy | fantasy | holiday | light skin tone | merry | mx | santa | tale | xmas | claus | mx. claus
🧑🏼‍🎄	People & Body	Mx claus: medium-light skin tone	celebration | christmas | claus | fairy | fantasy | holiday | medium-light skin tone | merry | mx | santa | tale | xmas | claus | mx. claus
🧑🏽‍🎄	People & Body	Mx claus: medium skin tone	celebration | christmas | claus | fairy | fantasy | holiday | medium skin tone | merry | mx | santa | tale | xmas | claus | mx. claus
🧑🏾‍🎄	People & Body	Mx claus: medium-dark skin tone	celebration | christmas | claus | fairy | fantasy | holiday | medium-dark skin tone | merry | mx | santa | tale | xmas | claus | mx. claus
🧑🏿‍🎄	People & Body	Mx claus: dark skin tone	celebration | christmas | claus | dark skin tone | fairy | fantasy | holiday | merry | mx | santa | tale | xmas | claus | mx. claus
🦸	People & Body	superhero	good | hero | superhero | superpower
🦸🏻	People & Body	superhero: light skin tone	good | hero | light skin tone | superhero | superpower
🦸🏼	People & Body	superhero: medium-light skin tone	good | hero | medium-light skin tone | superhero | superpower
🦸🏽	People & Body	superhero: medium skin tone	good | hero | medium skin tone | superhero | superpower
🦸🏾	People & Body	superhero: medium-dark skin tone	good | hero | medium-dark skin tone | superhero | superpower
🦸🏿	People & Body	superhero: dark skin tone	dark skin tone | good | hero | superhero | superpower
🦸‍♂️	People & Body	man superhero	
🦸‍♂	People & Body	man superhero	good | hero | man | superhero | superpower
🦸🏻‍♂️	People & Body	man superhero: light skin tone	
🦸🏻‍♂	People & Body	man superhero: light skin tone	good | hero | light skin tone | man | superhero | superpower
🦸🏼‍♂️	People & Body	man superhero: medium-light skin tone	
🦸🏼‍♂	People & Body	man superhero: medium-light skin tone	good | hero | man | medium-light skin tone | superhero | superpower
🦸🏽‍♂️	People & Body	man superhero: medium skin tone	
🦸🏽‍♂	People & Body	man superhero: medium skin tone	good | hero | man | medium skin tone | superhero | superpower
🦸🏾‍♂️	People & Body	man superhero: medium-dark skin tone	
🦸🏾‍♂	People & Body	man superhero: medium-dark skin tone	good | hero | man | medium-dark skin tone | superhero | superpower
🦸🏿‍♂️	People & Body	man superhero: dark skin tone	
🦸🏿‍♂	People & Body	man superhero: dark skin tone	dark skin tone | good | hero | man | superhero | superpower
🦸‍♀️	People & Body	woman superhero	
🦸‍♀	People & Body	woman superhero	good | hero | heroine | superhero | superpower | woman
🦸🏻‍♀️	People & Body	woman superhero: light skin tone	
🦸🏻‍♀	People & Body	woman superhero: light skin tone	good | hero | heroine | light skin tone | superhero | superpower | woman
🦸🏼‍♀️	People & Body	woman superhero: medium-light skin tone	
🦸🏼‍♀	People & Body	woman superhero: medium-light skin tone	good | hero | heroine | medium-light skin tone | superhero | superpower | woman
🦸🏽‍♀️	People & Body	woman superhero: medium skin tone	
🦸🏽‍♀	People & Body	woman superhero: medium skin tone	good | hero | heroine | medium skin tone | superhero | superpower | woman
🦸🏾‍♀️	People & Body	woman superhero: medium-dark skin tone	
🦸🏾‍♀	People & Body	woman superhero: medium-dark skin tone	good | hero | heroine | medium-dark skin tone | superhero | superpower | woman
🦸🏿‍♀️	People & Body	woman superhero: dark skin tone	
🦸🏿‍♀	People & Body	woman superhero: dark skin tone	dark skin tone | good | hero | heroine | superhero | superpower | woman
🦹	People & Body	supervillain	bad | criminal | evil | superpower | supervillain | villain
🦹🏻	People & Body	supervillain: light skin tone	bad | criminal | evil | light skin tone | superpower | supervillain | villain
🦹🏼	People & Body	supervillain: medium-light skin tone	bad | criminal | evil | medium-light skin tone | superpower | supervillain | villain
🦹🏽	People & Body	supervillain: medium skin tone	bad | criminal | evil | medium skin tone | superpower | supervillain | villain
🦹🏾	People & Body	supervillain: medium-dark skin tone	bad | criminal | evil | medium-dark skin tone | superpower | supervillain | villain
🦹🏿	People & Body	supervillain: dark skin tone	bad | criminal | dark skin tone | evil | superpower | supervillain | villain
🦹‍♂️	People & Body	man supervillain	
🦹‍♂	People & Body	man supervillain	bad | criminal | evil | man | superpower | supervillain | villain
🦹🏻‍♂️	People & Body	man supervillain: light skin tone	
🦹🏻‍♂	People & Body	man supervillain: light skin tone	bad | criminal | evil | light skin tone | man | superpower | supervillain | villain
🦹🏼‍♂️	People & Body	man supervillain: medium-light skin tone	
🦹🏼‍♂	People & Body	man supervillain: medium-light skin tone	bad | criminal | evil | man | medium-light skin tone | superpower | supervillain | villain
🦹🏽‍♂️	People & Body	man supervillain: medium skin tone	
🦹🏽‍♂	People & Body	man supervillain: medium skin tone	bad | criminal | evil | man | medium skin tone | superpower | supervillain | villain
🦹🏾‍♂️	People & Body	man supervillain: medium-dark skin tone	
🦹🏾‍♂	People & Body	man supervillain: medium-dark skin tone	bad | criminal | evil | man | medium-dark skin tone | superpower | supervillain | villain
🦹🏿‍♂️	People & Body	man supervillain: dark skin tone	
🦹🏿‍♂	People & Body	man supervillain: dark skin tone	bad | criminal | dark skin tone | evil | man | superpower | supervillain | villain
🦹‍♀️	People & Body	woman supervillain	
🦹‍♀	People & Body	woman supervillain	bad | criminal | evil | superpower | supervillain | villain | woman
🦹🏻‍♀️	People & Body	woman supervillain: light skin tone	
🦹🏻‍♀	People & Body	woman supervillain: light skin tone	bad | criminal | evil | light skin tone | superpower | supervillain | villain | woman
🦹🏼‍♀️	People & Body	woman supervillain: medium-light skin tone	
🦹🏼‍♀	People & Body	woman supervillain: medium-light skin tone	bad | criminal | evil | medium-light skin tone | superpower | supervillain | villain | woman
🦹🏽‍♀️	People & Body	woman supervillain: medium skin tone	
🦹🏽‍♀	People & Body	woman supervillain: medium skin tone	bad | criminal | evil | medium skin tone | superpower | supervillain | villain | woman
🦹🏾‍♀️	People & Body	woman supervillain: medium-dark skin tone	
🦹🏾‍♀	People & Body	woman supervillain: medium-dark skin tone	bad | criminal | evil | medium-dark skin tone | superpower | supervillain | villain | woman
🦹🏿‍♀️	People & Body	woman supervillain: dark skin tone	
🦹🏿‍♀	People & Body	woman supervillain: dark skin tone	bad | criminal | dark skin tone | evil | superpower | supervillain | villain | woman
🧙	People & Body	mage	fantasy | mage | magic | play | sorcerer | sorceress | sorcery | spell | summon | witch | wizard
🧙🏻	People & Body	mage: light skin tone	fantasy | light skin tone | mage | magic | play | sorcerer | sorceress | sorcery | spell | summon | witch | wizard
🧙🏼	People & Body	mage: medium-light skin tone	fantasy | mage | magic | medium-light skin tone | play | sorcerer | sorceress | sorcery | spell | summon | witch | wizard
🧙🏽	People & Body	mage: medium skin tone	fantasy | mage | magic | medium skin tone | play | sorcerer | sorceress | sorcery | spell | summon | witch | wizard
🧙🏾	People & Body	mage: medium-dark skin tone	fantasy | mage | magic | medium-dark skin tone | play | sorcerer | sorceress | sorcery | spell | summon | witch | wizard
🧙🏿	People & Body	mage: dark skin tone	dark skin tone | fantasy | mage | magic | play | sorcerer | sorceress | sorcery | spell | summon | witch | wizard
